id,tweet,hs_label
814,اللے يشوفگ وحش متوريهوش انت حلو وريہ لماا بتبقے وحش بتبقے عامل ازااي,0
815,اصطبح قول ي صبح طيب,0
816,تمام حمد لله شخبارك يالمختفي مدري القاطع الله زمااااان,0
817,يعنا تبقا قاعد بتمتحن وتسمع ان النتيجه متعلقه وتبقا بتموت واتوترت ممنوع تطلع تبص وتشوف  والامتحان ساعات اصلا وادا وشا عرفت ترسم خطين يا كليه عره مفكيش ذكرا حلوه كتك القرف,5
818,الله الله الله الله الله تجيب كلام الكافر اتحداك تعيش المراه الكلام مردود مريض,0
819,شي يعور القلب والله,0
820,توها تطلع النصايح خرفان حليمه وطقه النافخ والمنفوخ,0
821,محمده متغير,0
822,عايزين ننام والله,0
823,ناركوس مايموت بابلو اسكوبار,0
824,والله جماله جمال يوسف بالهيكل مستحيل,0
825,ياخوي الجام ابي اشم ريحه هوا ذبحوني العيال والبنات جتني كفخه خشمي,0
826,الخير يا سوووميه,0
827,الله يهون,0
828,واحبك ليه فاضي اصلا,0
829,شاهر اتخارج,0
830,مش مصدقك انا حر اللي مصدقه انك اعررر,0
831,استلم الهنداوي مهندس قانون رفحاء,0
832,لحضه ترا مدينه الصالح والصايع بنات الرياض ادب اهل نجد شرف وادب واخلاق والنعم صراحه تغريدتك تقهر اغلب جماعتنا وصاحبه قريباتي اخلاق ودايم اروح ادب بزواجه لبسهم مستور نسبه قليله الي تتكلمين مو كثير يعني الاغلب اخلاااق,0
833,حرفيا خذوهم غلوهم,0
834,ههههههه طشرنا الوكت,0
835,واقف وراكي اهو  بصي براحه عشان متفضحناش,0
836,صوورلي جسمكم بالخاص واللي يعجبني اكافءه ليز تومبوي ليزبيان لزبيان سحاق سحاقيه كلبه عمه سكس نيك مشتهيه ممحونه محنه طيزي خرقي كسي ذل محارم خنيث ديوث كلب فحل فحله ديرتيه ديرتي مشتهيه مطلقه سالب قحبه لزلز ديرتيه فويس ممحونه,0
837,نقول الرايقين والمروقين,0
838,عارفين انو رومان بيفوز طريقه فوزه اللي غاثتني  سترومان اللي اقصا ٥ مصارعين مو قادر رينز  هالتصخيم عشان رينز تصبحون خير,0
839,واق واقق,0
840,اسده,0
841,الحمدلله والشكر وش هالمنطق كافره شيء اسمه ذوق عام تطلع فضايحها الناس فانز صغار بيتابعونها الله يعافيهم يبلانا,0
842,مات حياء النساء وماتت غيره العرب,0
843,كثير والله,0
844,جيل فاسد والقادم اسواء بكثير,5
845,الله يسامحني شريت مويه باربع ريال لان فكه يا يعجبني طعمها كانه مويه نستلا الي احبها,0
846,الله يعطيج الف عافيه سرعي سرعي جان تبين,0
847,استغفر الله شفنا حقاره حقارتكم ماشفنا فليقل خيرا او ليصمت شي تواسي الرجال اكتب اذلف يالطبل,0
848,يجماعه منتو ملاحظين فوزنا الشباب الي تيفو خاص لمدربنا كثرت الاشاعات مين  ابناء النادي يهوو اتفقنا صدقنا بيجينا رءيس جديد ونرجع نستقر يقومو ابناء النادي يخربو طبعا عارفين اقصد,0
849,امركم غريب ايها المصريون ترمون الدبش ف وشوش تحبون تقولون  مالك قفشت ليه,0
850,خلاااااص شقيت عجله التنميه وارتحنا,0
851,الخاص للخواص والدوس للرخاص البلوك للخساس,0
852,ياتبارك الرحمن والله مقززه,0
853,والله شي يقهر الناس وش خسرانه اذا حطتها بكيس واقرب ازباله الوصخ وصخ,1
854,اسد مايطخ الراس جاع وتابا تگرب يم فطايس فارس رضا مايوم وگع للگاع ولاتصدگ,0
855,بتتكلمي ليه ابله كنت اسالها علی شغله متساليهاش اسالني انا انزين  عندج رقم عزوز اللي بالبدع ,0
856,هههههه,0
857,انتي مخليه مجال للمصايب عشان يصير طوارء,0
858,الناس اللي بيفرحونا يكتءبوا نعمل ايه احنا يعني,0
859,انا قبلك,0
860,اصرخي اصرخي وابكي يكلبتي مستفحله قدامهم وبالغرففه تشكين تعذيبي ونيكي فيكك بروضكك واهينككك لحد ماتخضعين الكلبه,0
861,تظلمني تهاوشت معاك انا,0
862,ابغا اموت دا شيء مفروغ اللي متعبني اكتر وشايل همه الموت والله يا حاتبهدل بهدله يغفر ربي لاكونن اصحاب الجحيم,0
863,نقاصه البنات بالتاق ترفع الضغط اثقلو شوي تراه رجال زيه زي,1
864,المعتمر ارجوك تقيد بالانظمه,0
865,انا بحس باذلال حقير محضرش محاضره او يفوتني يوم الكليه او اوصل متاخر اخش المدرج كده يلااااااهوييييي يسلام بقا حد انا طالع يقولي انت رايح فين دلوقتي نقلب مواجعنا  نقلب,0
866,زينتس يخطفتس,0
867,يشكيلي دمع العين,0
868,وع هالقرف كرهته,0
869,للاسف منتشره بشكل رهيب,0
870,طبعا منازع ريبوكو ال,0
871,ثم لتسالن يومءذ عن النعيم صدق الله العظيم الصوره اطفال الكويت الصوره اطفال افريقا يا اسالك,0
872,اختارت احلام,0
873,السكينه ورا ضهرها,0
874,وقعت قلبي,0
875,هاذا وصلتوه ترند اشوف ماجاء مطر افعالكم,0
876,اول مادخلت المتوسط سن مراهقه تعرفون قصيت شعري وصبغت ورسمت حواجبي وكنت حدي كشخه كانت المديره معلمات ناشبين يوم الطابور خي ماهو انا الي قاصه شعري الدعوه ونشبو لين عقدوني المدرسه وربي ماكملت جامعه بسبت التعقيد كرهت الدراسه,0
877,والله ان مالك داعي وش اسوي بالشخبطه قلب,0
878,وتجيك بكره بتويتر تكتب الشباب شهوانيين ماقول الا الله يخلف الاشهب مايدري زوجته وش تتمنا وراه,0
879,يخي بتحسهاش دوله اقرب لحفيره حساام غيث زياره,0
880,تعابيره يبي يقوله ريحتگ حمود لانه عارف ان ريكي ظالم خايف يقول,0
881,اباط المجد قايدهم,0
882,نطالب الاتحاد الاوروبي يمنح انجلترا ٤ مقاعد ونصف لدوري الابطال,0
883,للاسف هذيلا نقاد دورينا اسم مب عارف ينطقه جهل كروي,3
884,كدا يامغتضي وركز الخراره,0
885,ههههههههههههههههههههههههههههههههههههههههه,0
886,بشوز والله يمكن نسيت,0
887,احلا حاجه الشقه ان مفيش حاجه بتعطلنا الاكل مذاكره نوم مفيش ادنا اعتراض,0
888,محد جاد,0
889,علاه ولد عباس يشبه لسلال او ترامب وجبيها بلادنا تقول واحد شاف شوفه مليحه معاق ذهني الا اخر زعما خلاصوا الرجال يا جدك الحشيش حب يتنفس يخي ناس نوضوا لشاز سبيل تنفس العشب او الشعب كيما تحبوا,0
890,راكبه الدريشه شاسوي يا اربع مافيه كراسي,0
891,ان شاء لله نجلد صغار جده الطحالب رواءح البيارات,3
892,لوعه,0
893,اهم شيء لحد يبني مسجد زي العرب,0
894,بلااا بشكلكم وووش دخلني,0
895,الميلان الموسم قدوم غاتوزو خسر روما خسر انتر خسر السامب خسر لاتسيو ميلان قدوم غاتوزو فوز لاتسيو فوز انتر فوز السامب فوز روما ويستمر الاياب الجحيم,0
896,زودوها حبتين,0
897,احذف التغريد تراك قاعد تنشر القذار الي نشروها,0
898,للحين تخطيت الايس شيكن,0
899,شدراك يمكن اللي تتزوجها كانت اللي خاقتن انت تعلم مافي القلوب يعني,0
900,نحمدالله فوز دق الخشوم رغم تركي وظلمه واللجان والاسد لاطل داعس للخصوم شموخه عاليا العنان واسالك يا,0
901,مرحبا انتي وحفصه انهار كبير والله,0
902,ياااارب اميييييييين وتضربه نهاار,0
903,اشكال ضاله,0
904,الحمدلله خلص دوام يوم الاثنين  اليوم الجميع متفق كرهه لانه ثقيل دسم,0
905,ماتلاحظووووووون علقو المنشن بنات والله بلاكم المحنه تدورون ورا قلت الادب,1
